bvid,aid,title,pubdate_ts,pubdate,ctime_ts,duration_seconds,tid,tid_v2,category_name,view_count,danmaku_count,comment_count,favorite_count,coin_count,share_count,like_count,description,owner_mid,owner_name,creator_uids_json,creators_json,first_creator_mid,first_creator_name,first_creator_follower_count,first_creator_bio,tags_json,tags_text,target_tag_match,is_cooperation,ai_suspected,ai_score,ai_reasons_json,music_candidates_json,music_evidence_json,argue_message,cover_url,video_url,fetched_at,matched_keywords,matched_keyword_count,search_window_hit_count,discovery_sources
BV1L17y6wEzB,116697952425046,【又一】这次接到了三谋的工商😋因为这次丸子只有我一人，所以我私下跟泽音说好了咱俩联手，和音悦生一起善意组队😋又神哀求大家别抢注自己的id,1780669545,2026-06-05T22:25:45+08:00,1780669545,205,27,2047,,3190,0,16,10,0,1,119,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

又一2026年6月5日21:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""虚拟偶像"",""逆天"",""搞笑"",""三谋"",""四禧丸子"",""又一充电中"",""泽音"",""善意组队"",""虚拟主播"",""整活""]",虚拟偶像|逆天|搞笑|三谋|四禧丸子|又一充电中|泽音|善意组队|虚拟主播|整活,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/90bdaa671c2531203218b61555753f7fcbaa0039.jpg,https://www.bilibili.com/video/BV1L17y6wEzB,2026-06-10T19:54:37+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1VS7y6bEAn,116697902095949,【又一】神人又一把《地平线6》下在了C盘😅我吸取了恬豆梨安下在了D盘（机械盘）的教训，所以这次我特地下在了C盘，我所有的游戏都下在C盘的😤,1780668772,2026-06-05T22:12:52+08:00,1780668772,241,27,2047,,4393,0,69,18,2,2,103,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

又一2026年6月5日21:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""虚拟偶像"",""搞笑"",""逆天"",""地平线6"",""四禧丸子"",""又一充电中"",""神人"",""抽象"",""虚拟主播"",""整活""]",虚拟偶像|搞笑|逆天|地平线6|四禧丸子|又一充电中|神人|抽象|虚拟主播|整活,1,0,0,0,[],[],[],,http://i2.hdslb.com/bfs/archive/a1cec4927a300f1160335d8b2897bd2b2875043f.jpg,https://www.bilibili.com/video/BV1VS7y6bEAn,2026-06-10T19:58:47+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1Je7y6zExN,116697868536608,又一看臭臭梗越看越上头，顺手给恬豆写了二创剧本,1780668329,2026-06-05T22:05:29+08:00,1780668329,239,27,2047,,73,0,0,1,0,0,3,"▷2026年6月5日晚间直播
▷又一的空间：https://space.bilibili.com/1217754423
▷又一的直播间：https://live.bilibili.com/23771092
▷欢迎关注@又一充电中 ！",1578739943,资深能不能放过这一次,[1578739943],"[{""mid"":1578739943,""name"":""资深能不能放过这一次"",""role"":""UP主""}]",1578739943,资深能不能放过这一次,245,,"[""杂谈"",""塔菲"",""直播切片"",""四禧丸子"",""恬豆"",""又一充电中"",""二创"",""虚拟主播""]",杂谈|塔菲|直播切片|四禧丸子|恬豆|又一充电中|二创|虚拟主播,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/b831d200dd110a92b5745be85a9ec6536a7582bc.png,https://www.bilibili.com/video/BV1Je7y6zExN,2026-06-10T19:53:22+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1Ei7y6MEGP,116697851760015,【又一】这次三谋工商，丸子只有我一个孤立无援，所以我们和泽音联合😎已经私下说好了，联合音悦生😊,1780668062,2026-06-05T22:01:02+08:00,1780668062,136,27,2047,,8239,2,38,53,0,10,296,"又一充电中 https://space.bilibili.com/1217754423/
梨安不迷路 https://space.bilibili.com/1900141897/
恬豆发芽了 https://space.bilibili.com/1660392980/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
2026.06.05直播剪辑",1113769832,秩序丶安,[1113769832],"[{""mid"":1113769832,""name"":""秩序丶安"",""role"":""UP主""}]",1113769832,秩序丶安,36936,,"[""搞笑"",""逆天"",""三谋"",""四禧丸子"",""又一充电中"",""泽音"",""抽象"",""虚拟主播"",""结盟"",""整活""]",搞笑|逆天|三谋|四禧丸子|又一充电中|泽音|抽象|虚拟主播|结盟|整活,1,0,0,0,[],[],[],,http://i1.hdslb.com/bfs/archive/086cf4e7123f7a3b437b6f97cd10529408ff620e.jpg,https://www.bilibili.com/video/BV1Ei7y6MEGP,2026-06-10T19:51:40+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1ph7y6rENe,116697834984640,【又一】看塔菲的《你很臭喵🤢》看完还征求二创黑屁恬豆，已经想好了剧本：豆豆变成答辩我对她说“你很臭啊”😆头号黑豆包丝滑串豆😆,1780667859,2026-06-05T21:57:39+08:00,1780667859,174,27,2047,,2475,0,6,8,0,2,80,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

又一2026年6月5日21:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""搞笑"",""可爱"",""虚拟偶像"",""逆天"",""四禧丸子"",""恬豆"",""又一充电中"",""抽象"",""虚拟主播"",""永雏塔菲""]",搞笑|可爱|虚拟偶像|逆天|四禧丸子|恬豆|又一充电中|抽象|虚拟主播|永雏塔菲,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/c5891a299923ad636425c257be27adb15c5b9f1c.jpg,https://www.bilibili.com/video/BV1ph7y6rENe,2026-06-10T20:08:03+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1j67y6vE3v,116697801428891,【又一】看塔菲版《你很臭喵🤢》感觉比原版更对味啊😆随即秒写剧本黑屁恬豆求大家做二创😋黑豆包头子又开始了😅,1780667385,2026-06-05T21:49:45+08:00,1780667385,318,27,2047,,8824,0,17,42,2,3,230,"又一充电中 https://space.bilibili.com/1217754423/
梨安不迷路 https://space.bilibili.com/1900141897/
恬豆发芽了 https://space.bilibili.com/1660392980/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
2026.06.05直播剪辑",1113769832,秩序丶安,[1113769832],"[{""mid"":1113769832,""name"":""秩序丶安"",""role"":""UP主""}]",1113769832,秩序丶安,36936,,"[""搞笑"",""逆天"",""四禧丸子"",""恬豆"",""又一充电中"",""你很臭啊"",""抽象"",""虚拟主播"",""整活"",""永雏塔菲""]",搞笑|逆天|四禧丸子|恬豆|又一充电中|你很臭啊|抽象|虚拟主播|整活|永雏塔菲,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/64386ab549c62dad6bb59cb24ef90574b725e50b.jpg,https://www.bilibili.com/video/BV1j67y6vE3v,2026-06-10T20:04:29+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1qk7y6PEvD,116697784718366,【又一】声情并茂地讲诉自己的吸虫事故，昨晚练歌时吸进一只小飞虫恶心得连晚饭都吐了出去🤮吐完还翻自己的呕吐物看看是什么虫字🤢越说越恶心连连干呕，差点又吐了🤢,1780666998,2026-06-05T21:43:18+08:00,1780666999,794,27,2047,,3887,5,31,46,2,3,123,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

又一2026年6月5日21:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""可爱"",""逆天"",""虚拟偶像"",""搞笑"",""四禧丸子"",""又一充电中"",""恶心"",""抽象"",""虚拟主播"",""整活""]",可爱|逆天|虚拟偶像|搞笑|四禧丸子|又一充电中|恶心|抽象|虚拟主播|整活,1,0,0,0,[],[],[],,http://i2.hdslb.com/bfs/archive/2f110f8a9395cb765c9a2c715c272a0824bf520f.jpg,https://www.bilibili.com/video/BV1qk7y6PEvD,2026-06-10T20:08:22+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1w37165EAg,116697734318843,又一练歌猛吸一口把虫子吞进肚子里还被朋友封为蛤蟆仙子,1780666559,2026-06-05T21:35:59+08:00,1780666559,496,27,2047,,759,2,3,15,0,1,11,"▷2026年6月5日晚间直播
▷又一的空间：https://space.bilibili.com/1217754423
▷又一的直播间：https://live.bilibili.com/23771092
▷欢迎关注@又一充电中 ！",1578739943,资深能不能放过这一次,[1578739943],"[{""mid"":1578739943,""name"":""资深能不能放过这一次"",""role"":""UP主""}]",1578739943,资深能不能放过这一次,245,,"[""虚拟UP主"",""杂谈"",""直播切片"",""四禧丸子"",""又一充电中"",""虚拟主播"",""练歌趣事"",""攒攒家产～""]",虚拟UP主|杂谈|直播切片|四禧丸子|又一充电中|虚拟主播|练歌趣事|攒攒家产～,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/8a13788e21b344ea3e1e26939ddbdf985e59918c.png,https://www.bilibili.com/video/BV1w37165EAg,2026-06-10T20:10:10+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1BbEA6RErt,116692818593948,【又一】staff有位爱吃大果的，我闻了一下立马就知道是张新发的😎staff震惊了：我去你太强了😲又：我妈最爱吃这个了！闻香识大果，这就叫专业👍,1780617900,2026-06-05T08:05:00+08:00,1780591377,156,27,2047,,5968,0,39,45,1,16,275,"又一充电中 https://space.bilibili.com/1217754423/
梨安不迷路 https://space.bilibili.com/1900141897/
恬豆发芽了 https://space.bilibili.com/1660392980/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
2026.06.02直播剪辑",1113769832,秩序丶安,[1113769832],"[{""mid"":1113769832,""name"":""秩序丶安"",""role"":""UP主""}]",1113769832,秩序丶安,36936,,"[""逆天"",""搞笑"",""这就叫专业"",""四禧丸子"",""又一充电中"",""闻香识大果"",""槟榔"",""抽象"",""虚拟主播"",""整活""]",逆天|搞笑|这就叫专业|四禧丸子|又一充电中|闻香识大果|槟榔|抽象|虚拟主播|整活,1,0,0,0,[],[],[],,http://i2.hdslb.com/bfs/archive/b87a45f71f67868a84349b584835a2d9591088e7.jpg,https://www.bilibili.com/video/BV1BbEA6RErt,2026-06-10T19:49:54+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1KkVt6xETX,116656479278690,【又一】和雪巨人战斗,1780616700,2026-06-05T07:45:00+08:00,1780036717,11,242,2006,,88,0,0,0,0,0,10,,37911360,丫本诚实,[37911360],"[{""mid"":37911360,""name"":""丫本诚实"",""role"":""UP主""}]",37911360,丫本诚实,301,,"[""兽人"",""美女"",""虚拟偶像"",""奇幻"",""又一"",""四禧丸子"",""又一充电中"",""巨人"",""虚拟主播"",""又一次怦然心动""]",兽人|美女|虚拟偶像|奇幻|又一|四禧丸子|又一充电中|巨人|虚拟主播|又一次怦然心动,1,0,1,8,"[""平台声明: 平台或文本明确标注含AI生成内容"",""平台声明: 文本说明AI参与内容制作""]",[],[],含AI生成内容,http://i1.hdslb.com/bfs/archive/6f20b926e3b13e79802602c25b28a9027f818aa8.jpg,https://www.bilibili.com/video/BV1KkVt6xETX,2026-06-10T19:54:04+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1VpEP6UEwJ,116694110438984,Birds of a feather - Billie Eilish (Covered by 又一充电中Yoyi),1780611119,2026-06-05T06:11:59+08:00,1780610888,211,130,2020,,1037,1,27,41,74,5,161,I'LL LOVE YOU TILL THE DAY THAT I DIE,2307630,想要永远不死的风风,[2307630],"[{""mid"":2307630,""name"":""想要永远不死的风风"",""role"":""UP主""}]",2307630,想要永远不死的风风,293,,"[""COVER"",""四禧丸子"",""又一充电中"",""Birds of a feather"",""欧美翻唱"",""Billie Eilish"",""又一次怦然心动""]",COVER|四禧丸子|又一充电中|Birds of a feather|欧美翻唱|Billie Eilish|又一次怦然心动,0,0,0,0,[],[],"[""音乐相关标签: 欧美翻唱""]",,http://i1.hdslb.com/bfs/archive/f273f8c73de08c18e87a5f5920bcf59cd4525894.jpg,https://www.bilibili.com/video/BV1VpEP6UEwJ,2026-06-10T19:59:09+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1ELEP6WENa,116692248170762,又一翻唱歌曲《孤雏》,1780582541,2026-06-04T22:15:41+08:00,1780582542,288,31,2020,,1546,3,59,72,104,3,222,"原唱：AGA
翻唱：@又一充电中  
25年又一生日会总督定制翻唱歌曲",3546692863396694,早睡早起1855,[3546692863396694],"[{""mid"":3546692863396694,""name"":""早睡早起1855"",""role"":""UP主""}]",3546692863396694,早睡早起1855,244,,"[""虚拟偶像"",""翻唱"",""四禧丸子"",""又一充电中"",""虚拟主播""]",虚拟偶像|翻唱|四禧丸子|又一充电中|虚拟主播,1,0,0,0,[],"[""AGA"",""孤雏""]","[""原唱: AGA"",""音乐关键词附近书名号: 《孤雏》"",""音乐相关标签: 翻唱""]",,http://i0.hdslb.com/bfs/archive/181d1f50c1e4e26e6a30f022b020a866defe29f1.jpg,https://www.bilibili.com/video/BV1ELEP6WENa,2026-06-10T19:51:12+00:00,又一充电中,1,1,keyword_search:又一充电中
BV11GEc6ZEQz,116691895851025,【恬豆】庆功宴上又一不肯去敬酒，我直接给她拽起来，如果不去给我们穿小鞋怎么办😠老板说给我们办线下演唱会，如果没有明年就当面拷打他：老板你去年前年也是这样说的！,1780581600,2026-06-04T22:00:00+08:00,1780577056,160,27,2047,,6701,6,32,48,0,4,229,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

恬豆2026年6月3日20:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""虚拟偶像"",""可爱"",""搞笑"",""社交悍匪"",""四禧丸子"",""恬豆"",""又一充电中"",""专业陪酒"",""虚拟主播""]",虚拟偶像|可爱|搞笑|社交悍匪|四禧丸子|恬豆|又一充电中|专业陪酒|虚拟主播,1,0,0,0,[],[],[],,http://i1.hdslb.com/bfs/archive/2082e2cc1c377f8401e5a40b891aad499ee87267.jpg,https://www.bilibili.com/video/BV11GEc6ZEQz,2026-06-10T19:43:26+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1YqEc6rEE1,116691627412027,【恬豆】牢豆看又一的神人投稿现场跟学起来了😅家人们，我感觉我活到头了😇,1780578300,2026-06-04T21:05:00+08:00,1780573002,85,27,2047,,5406,2,14,36,1,4,242,"恬豆发芽了 https://space.bilibili.com/1660392980/
梨安不迷路 https://space.bilibili.com/1900141897/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
2026.06.03直播剪辑",1113769832,秩序丶安,[1113769832],"[{""mid"":1113769832,""name"":""秩序丶安"",""role"":""UP主""}]",1113769832,秩序丶安,36936,,"[""逆天"",""搞笑"",""四禧丸子"",""恬豆"",""又一充电中"",""没有人类了"",""抽象"",""呃呃"",""虚拟主播"",""整活""]",逆天|搞笑|四禧丸子|恬豆|又一充电中|没有人类了|抽象|呃呃|虚拟主播|整活,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/1afe991b3e2fff94d77fb50b0918943b798a7947.jpg,https://www.bilibili.com/video/BV1YqEc6rEE1,2026-06-10T20:00:25+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1k17X6PEM6,116686057440352,【三理】看了丸子的切片不太想承认是我教她们粤语名字“沐霂=哞哞”😥有股隐形的压力😈难绷又一脱口而出“我要屙屎”差点笑喷出来🤣跟又神约合唱了，已新建文件夹,1780571100,2026-06-04T19:05:00+08:00,1780488049,250,27,2047,,5755,7,32,45,3,5,269,"三理Mit3uri https://space.bilibili.com/2030198123/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
恬豆发芽了 https://space.bilibili.com/1660392980/
梨安不迷路 https://space.bilibili.com/1900141897/
2026.06.02三理直播剪辑",1113769832,秩序丶安,[1113769832],"[{""mid"":1113769832,""name"":""秩序丶安"",""role"":""UP主""}]",1113769832,秩序丶安,36936,,"[""逆天"",""搞笑"",""四禧丸子"",""沐霂"",""又一充电中"",""抽象"",""哞哞"",""虚拟主播"",""整活"",""三理""]",逆天|搞笑|四禧丸子|沐霂|又一充电中|抽象|哞哞|虚拟主播|整活|三理,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/52e026251add88bf9336aa37dd2d7fb8236e8823.jpg,https://www.bilibili.com/video/BV1k17X6PEM6,2026-06-10T20:04:42+00:00,又一充电中,1,1,keyword_search:又一充电中
BV15LEw61ExN,116691476417388,【又一充电中】又一神之一鼻识大果，惊呆粉丝,1780570763,2026-06-04T18:59:23+08:00,1780570763,67,27,2047,,1844,1,4,16,0,1,46,"好欢快啊，好爱看又一充电中的直播精彩片段！
又一充电中的主页：https://space.bilibili.com/1217754423
又一充电中的直播间：https://live.bilibili.com/23771092",1492446025,V圈切片姬,[1492446025],"[{""mid"":1492446025,""name"":""V圈切片姬"",""role"":""UP主""}]",1492446025,V圈切片姬,11147,,"[""娱乐"",""搞笑"",""又一"",""又一充电中"",""聊天""]",娱乐|搞笑|又一|又一充电中|聊天,0,0,0,0,[],[],[],,http://i1.hdslb.com/bfs/archive/3b9300dbfb82a5003acff9901d6753366f490275.jpg,https://www.bilibili.com/video/BV15LEw61ExN,2026-06-10T19:46:36+00:00,又一充电中,1,1,keyword_search:又一充电中
BV1jGEw6mEPm,116691442861661,【又一充电中】又一顶级i人被e人玩弄于股掌之中，反应也太搞笑了,1780570240,2026-06-04T18:50:40+08:00,1780570240,55,27,2047,,725,0,0,4,0,1,14,"好欢快啊，好爱看又一充电中的直播精彩片段！
又一充电中的主页：https://space.bilibili.com/1217754423
又一充电中的直播间：https://live.bilibili.com/23771092",1492446025,V圈切片姬,[1492446025],"[{""mid"":1492446025,""name"":""V圈切片姬"",""role"":""UP主""}]",1492446025,V圈切片姬,11147,,"[""娱乐"",""搞笑"",""又一"",""又一充电中"",""i人"",""e人""]",娱乐|搞笑|又一|又一充电中|i人|e人,0,0,0,0,[],[],[],,http://i1.hdslb.com/bfs/archive/86cadb77b107b4958c6cf374584be862533ba2d3.jpg,https://www.bilibili.com/video/BV1jGEw6mEPm,2026-06-10T20:04:33+00:00,又一充电中,1,1,keyword_search:又一充电中
BV19ZEF6MEti,116690117465738,【恬豆】看又一发的抽象视频现看现学，她经常要我帮她拍一些抽象视频😅看完后豆豆表示喜欢，只有我能理解她吗😋啧啧啧，这又一坨真的太甜了，俩人真是臭味相投啊,1780566900,2026-06-04T17:55:00+08:00,1780550037,93,27,2047,,3659,0,12,19,2,1,142,"恬豆发芽了 https://space.bilibili.com/1660392980/
又一充电中 https://space.bilibili.com/1217754423/
沐霂是MUMU呀 https://space.bilibili.com/1878154667/
梨安不迷路 https://space.bilibili.com/1900141897/

恬豆2026年6月3日20:00场",35988650,蜘蛛侠_Official,[35988650],"[{""mid"":35988650,""name"":""蜘蛛侠_Official"",""role"":""UP主""}]",35988650,蜘蛛侠_Official,9945,,"[""可爱"",""搞笑"",""虚拟偶像"",""四禧丸子"",""恬豆"",""又一充电中"",""又一坨甜甜甜"",""怡雨症"",""虚拟主播"",""臭味相投""]",可爱|搞笑|虚拟偶像|四禧丸子|恬豆|又一充电中|又一坨甜甜甜|怡雨症|虚拟主播|臭味相投,1,0,0,0,[],[],[],,http://i0.hdslb.com/bfs/archive/264c5807b341ab47e354afa478157f6985a36261.jpg,https://www.bilibili.com/video/BV19ZEF6MEti,2026-06-10T19:48:20+00:00,又一充电中,1,1,keyword_search:又一充电中
